cutoff_value,0,1,2,3,4,5,8,9,11,16,17,19,average
10.0,0.0698671238748392,0.0264721772015126,0.0485728592889334,0.1128389154704944,0.0235059760956175,0.1426701570680628,0.0164722031571722,0.0494672754946727,0.0487192365645404,0.1092150170648464,0.1046817464492372,0.0427661510464058,0.06627073656469455
20.0,0.0728328865058087,0.0273896031302403,0.0500515995872033,0.1141589350544574,0.0236,0.1431385423506237,0.0164722031571722,0.0500770416024653,0.0488418932527693,0.1098398169336384,0.1056263269639065,0.0431588613406795,0.06709897582324705
30.0,0.073589164785553,0.0293941211757648,0.0509186351706036,0.1172813924575217,0.0240521810028536,0.1476964769647696,0.0164891789762968,0.0518341307814992,0.0491886409736308,0.1104718066743383,0.1088621444201312,0.0444234404536862,0.06868344281972073
40.0,0.0784408084696823,0.0359237536656891,0.058433734939759,0.1432911392405063,0.0261177512173528,0.2259067357512953,0.4311926605504587,0.0655241935483871,0.0529765155652648,0.1597337770382695,0.1182412358882947,0.0505920344456404,0.12053119502671665
50.0,0.1075197889182058,0.0464895635673624,0.0842013888888889,0.2226593233674272,0.0363972856261566,0.2965986394557823,0.4311926605504587,0.0932568149210903,0.9504950495049505,0.2865671641791045,0.187206020696143,0.0577395577395577,0.23336027145126062
60.0,0.1910902696365768,0.0719530102790014,0.1213653603034134,0.3190529875986471,0.0492898913951545,0.3663865546218487,0.4311926605504587,0.1134380453752181,0.9504950495049505,0.3,0.6104294478527608,0.0827464788732394,0.3006199796659391
70.0,0.2712146422628951,0.1084070796460177,0.4210526315789473,0.3704188481675393,0.0702247191011236,0.4299802761341222,0.4311926605504587,0.1946107784431137,0.9504950495049505,0.4465116279069767,0.6357827476038339,0.3333333333333333,0.388602032852776
80.0,0.3299595141700405,0.2692307692307692,0.7619047619047619,0.7201017811704835,0.106290672451193,0.6055555555555555,0.0625,0.4324324324324324,0.9693877551020408,0.6274509803921569,0.6357827476038339,1.0,0.543383080834439
90.0,0.5046439628482973,0.9574468085106383,1.0,0.981651376146789,1.0,0.9559471365638766,0.0625,1.0,0.9883720930232558,0.9253731343283582,0.9444444444444444,1.0,0.8600315796554717
